"date","time","home_team","away_team","home_odds","away_odds","home_score","away_score","home_prob","away_prob","pinnacle_margin"
"10/29/2012","00:00","Detroit Tigers","San Francisco Giants","-147","124","3","3",0.595141700404858,0.446428571428571,0.0415702718334297
"10/29/2012","00:00","Detroit Tigers","San Francisco Giants","-156","131","0","0",0.609375,0.432900432900433,0.0422754329004329
"10/26/2012","00:00","San Francisco Giants","Detroit Tigers","102","-123","2","2",0.495049504950495,0.551569506726457,0.0466190116769525
"10/25/2012","00:00","San Francisco Giants","Detroit Tigers","149","-175","8","8",0.401606425702811,0.636363636363636,0.0379700620664476
"10/23/2012","00:00","San Francisco Giants","St.Louis Cardinals","-137","117","9","9",0.578059071729958,0.460829493087558,0.0388885648175155
"10/21/2012","23:30","San Francisco Giants","St.Louis Cardinals","-128","108","6","6",0.56140350877193,0.480769230769231,0.0421727395411606
"10/20/2012","00:00","St.Louis Cardinals","San Francisco Giants","-159","135","0","0",0.613899613899614,0.425531914893617,0.039431528793231
"10/19/2012","00:00","St.Louis Cardinals","San Francisco Giants","-137","114","8","8",0.578059071729958,0.467289719626168,0.0453487913561261
"10/18/2012","20:00","Detroit Tigers","New York Yankees","100","-119","8","8",0.5,0.54337899543379,0.0433789954337898
"10/17/2012","20:00","St.Louis Cardinals","San Francisco Giants","-125","104","3","3",0.555555555555556,0.490196078431373,0.0457516339869282
"10/17/2012","00:00","Detroit Tigers","New York Yankees","-182","154","2","2",0.645390070921986,0.393700787401575,0.0390908583235605
"10/16/2012","00:00","San Francisco Giants","St.Louis Cardinals","-118","-102","7","7",0.541284403669725,0.504950495049505,0.0462348987192298
"10/15/2012","00:00","San Francisco Giants","St.Louis Cardinals","-125","104","4","4",0.555555555555556,0.490196078431373,0.0457516339869282
"10/14/2012","20:07","New York Yankees","Detroit Tigers","-143","120","0","0",0.588477366255144,0.454545454545455,0.0430228208005987
"10/14/2012","00:00","New York Yankees","Detroit Tigers","-133","116","4","4",0.570815450643777,0.462962962962963,0.0337784136067398
"10/13/2012","00:37","Washington Nationals","St.Louis Cardinals","-130","108","7","7",0.565217391304348,0.480769230769231,0.0459866220735785
"10/12/2012","21:07","New York Yankees","Baltimore Orioles","-204","171","3","3",0.671052631578947,0.3690036900369,0.0400563216158476
"10/12/2012","01:37","Oakland Athletics","Detroit Tigers","114","-135","0","0",0.467289719626168,0.574468085106383,0.0417578047325513
"10/11/2012","23:37","New York Yankees","Baltimore Orioles","-169","143","1","1",0.628252788104089,0.411522633744856,0.0397754218489452
"10/11/2012","20:07","Washington Nationals","St.Louis Cardinals","-109","-110","2","2",0.521531100478469,0.523809523809524,0.0453406242879928
"10/11/2012","17:07","Cincinnati Reds","San Francisco Giants","-128","108","4","4",0.56140350877193,0.480769230769231,0.0421727395411606
"10/11/2012","01:37","Oakland Athletics","Detroit Tigers","-109","-105","4","4",0.521531100478469,0.51219512195122,0.0337262224296884
"10/10/2012","23:37","New York Yankees","Baltimore Orioles","-185","156","3","3",0.649122807017544,0.390625,0.0397478070175439
"10/10/2012","20:07","Cincinnati Reds","San Francisco Giants","-152","134","3","3",0.603174603174603,0.427350427350427,0.0305250305250304
"10/10/2012","17:07","Washington Nationals","St.Louis Cardinals","-116","-103","0","0",0.537037037037037,0.507389162561576,0.0444261995986135
"10/10/2012","01:07","Oakland Athletics","Detroit Tigers","-137","116","2","2",0.578059071729958,0.462962962962963,0.0410220346929209
"10/09/2012","21:37","Cincinnati Reds","San Francisco Giants","-145","123","1","1",0.591836734693878,0.448430493273543,0.0402672279674201
"10/09/2012","00:07","Baltimore Orioles","New York Yankees","116","-133","3","3",0.462962962962963,0.570815450643777,0.0337784136067398
"10/08/2012","20:37","St.Louis Cardinals","Washington Nationals","-109","-109","12","4",0.521531100478469,0.521531100478469,0.0430622009569377
"10/08/2012","01:37","San Francisco Giants","Cincinnati Reds","-149","125","0","0",0.598393574297189,0.444444444444444,0.0428380187416333
"10/07/2012","22:07","Baltimore Orioles","New York Yankees","142","-169","2","2",0.413223140495868,0.628252788104089,0.0414759285999571
"10/07/2012","19:07","St.Louis Cardinals","Washington Nationals","-114","-105","2","2",0.532710280373832,0.51219512195122,0.0449054023250512
"10/07/2012","16:07","Detroit Tigers","Oakland Athletics","-161","135","5","5",0.616858237547893,0.425531914893617,0.0423901524415098
"10/07/2012","01:37","San Francisco Giants","Cincinnati Reds","-127","106","2","2",0.559471365638767,0.485436893203884,0.0449082588426499
"10/06/2012","22:07","Detroit Tigers","Oakland Athletics","-196","163","3","3",0.662162162162162,0.380228136882129,0.0423902990442915
"10/06/2012","00:37","Texas Rangers","Baltimore Orioles","-217","177","1","1",0.684542586750789,0.36101083032491,0.0455534170756984
"10/05/2012","21:07","Atlanta Braves","St.Louis Cardinals","-172","148","3","3",0.632352941176471,0.403225806451613,0.0355787476280836
"10/04/2012","00:15","St.Louis Cardinals","Cincinnati Reds","124","-147","1","1",0.446428571428571,0.595141700404858,0.0415702718334297
"10/04/2012","00:10","Kansas City Royals","Detroit Tigers","-119","-101","0","0",0.54337899543379,0.502487562189055,0.0458665576228445
"10/04/2012","00:10","Milwaukee Brewers","San Diego Padres","-139","116","6","6",0.581589958158996,0.462962962962963,0.0445529211219586
"10/03/2012","23:15","Los Angeles Dodgers","San Francisco Giants","-192","162","5","5",0.657534246575342,0.381679389312977,0.0392136358883195
"10/03/2012","23:10","Arizona Diamondbacks","Colorado Rockies","-217","179","1","1",0.684542586750789,0.3584229390681,0.042965525818889
"10/03/2012","23:10","Tampa Bay Rays","Baltimore Orioles","100","-118","4","4",0.5,0.541284403669725,0.0412844036697249
"10/03/2012","23:07","Toronto Blue Jays","Minnesota Twins","-152","127","2","2",0.603174603174603,0.440528634361233,0.0437032375358366
"10/03/2012","23:05","Cleveland Guardians","Chicago White Sox","-133","112","0","0",0.570815450643777,0.471698113207547,0.0425135638513239
"10/03/2012","23:05","New York Yankees","Boston Red Sox","-345","270","14","2",0.775280898876405,0.27027027027027,0.0455511691466748
"10/03/2012","22:40","Seattle Mariners","Los Angeles Angels","171","-204","12","0",0.3690036900369,0.671052631578947,0.0400563216158476
"10/03/2012","20:10","Miami Marlins","New York Mets","-109","-110","2","2",0.521531100478469,0.523809523809524,0.0453406242879928
"10/03/2012","19:35","Oakland Athletics","Texas Rangers","-112","-104","12","5",0.528301886792453,0.509803921568627,0.0381058083610801
"10/03/2012","18:20","Chicago Cubs","Houston Astros","-127","106","5","5",0.559471365638767,0.485436893203884,0.0449082588426499
"10/29/2012","00:00","Detroit Tigers","San Francisco Giants","-147","124","3","3",0.595141700404858,0.446428571428571,0.0415702718334297
"10/29/2012","00:00","Detroit Tigers","San Francisco Giants","-156","131","0","0",0.609375,0.432900432900433,0.0422754329004329
"10/26/2012","00:00","San Francisco Giants","Detroit Tigers","102","-123","2","2",0.495049504950495,0.551569506726457,0.0466190116769525
"10/25/2012","00:00","San Francisco Giants","Detroit Tigers","149","-175","8","8",0.401606425702811,0.636363636363636,0.0379700620664476
"10/23/2012","00:00","San Francisco Giants","St.Louis Cardinals","-137","117","9","9",0.578059071729958,0.460829493087558,0.0388885648175155
"10/21/2012","23:30","San Francisco Giants","St.Louis Cardinals","-128","108","6","6",0.56140350877193,0.480769230769231,0.0421727395411606
"10/20/2012","00:00","St.Louis Cardinals","San Francisco Giants","-159","135","0","0",0.613899613899614,0.425531914893617,0.039431528793231
